25|halobca: nampatboy informasi apa yg bisa kami bantu ?  cc:kartukreditbca tks :) ^sita|1
26|telkomsel: nerlite terima kasih telah berinteraksi dengan twitter telkomsel :) -nisa|1
27|telkomsel: b4b4ng_r1ch [2] memberikan pelayanan :) -nada|1
28|telkomsel: viadvi terima kasi telah berinteraksi dengan layanan twitter telkomsel :) -karin|1
29|telkomsel: radhiani [2] sinyal yang didapat agar dibantu pengecekan lebih lanjut, terima kasih :) -nisa|1
30|lu mah sukanga om om :(|-1
31|halobca: ivanmuzzamil mhn kesediaan bpk/ibu menunggu kami segera merespon mention yg bpk/ibu kirimkan. tks :) ^sita|1
32|telkomsel: nurindaaaah terima kasih atas partisipasinya dalam . gunakan terus produk telkomsel :) -nura|1
33|telkomsel: radhiani [2] sinyal yang didapat agar dibantu pengecekan lebih lanjut, terima kasih :) -nisa|1
34|telkomsel: godhok_ [2] pertama kali sejak tanggal 08.11.16-31.11.16 :) -ana|1
35|veyonboy baik, ditunggu info hasil yang didapatkan :) -amel|1
36|telkomsel: rizallfahri [2] mygrapari, saat ini berada di mana? :) -ana|1
37|telkomsel: hilmasunarya hai. terima kasih telah berinteraksi dengan twitter telkomsel :) -nisa|1
38|telkomsel: marqiliahkim18 [2] masih kendala, infokan nomor, lokasi lengkap dan tipe hp via dm agar kami bantu cek :) -nura|1
39|telkomsel: rizallfahri [2] mygrapari, saat ini berada di mana? :) -ana|1
40|telkomsel: marqiliahkim18 [2] masih kendala, infokan nomor, lokasi lengkap dan tipe hp via dm agar kami bantu cek :) -nura|1
41|telkomsel: clararvh siang, mbak clara. mengenai upgrade 4g di grapari cyber park, dm nomor agar diberikan notes ke grapari tersebut :) -ana|1
42|telkomsel: alviniagutomo terima kasih telah berpartisipasi :) -ana|1
43|telkomsel: blanjacom hai, terima kasih share infonya :) -ana|1
44|indosatcare: giarto69_tyu oke kak sama-sama yaa, selamat melanjutkan aktivitas :) ^gum|1
45|veyonboy baik, ditunggu info hasil yang didapatkan :) -amel|1
46|telkomsel: nerlite terima kasih telah berinteraksi dengan twitter telkomsel :) -nisa|1
47|pelan pelan .. nnti perlahan sepi berubah padat merayap lalu ramai lancar :)|1
48|}: hilmasunarya hai. terima kasih telah berinteraksi dengan twitter telkomsel :) -nisa|1
49|telkomsel: marqiliahkim18 [2] masih kendala, infokan nomor, lokasi lengkap dan tipe hp via dm agar kami bantu cek :) -nura|1
50|kannnn :( target a tapi bila dah macam ni dah lulus pon dah cukup.|-1
51|apa kabar semua? :)|1
52|tp klopun msk gw pribadipun blm yakin bisa nonton blm dpt kerja soalx ya klopun udah dpt izin ortu lagi yg takutx jd kendala :(|-1
53|halobca: putriiianugrah yg kami lakukan kpd pihak terkait. 02. :) tks ^novi|1
54|telkomsel: marqiliahkim18 [2] masih kendala, infokan nomor, lokasi lengkap dan tipe hp via dm agar kami bantu cek :) -nura|1
55|clararvh siang, mbak clara. mengenai upgrade 4g di grapari cyber park, dm nomor agar diberikan notes ke grapari tersebut :) -ana|1
56|sebenernya lo deket sama siapapun juga gpp. cuma yg gue takutin ya, itu.. lo 'berubah' setelah lo kenal 'dia'. :)|1
57|ttt b4b4ng_r1ch [2] memberikan pelayanan :) -nada|1
58|halobca: sylviagustini mhn maaf atas kendala yg terjadi , kami infokan no telp tsb adalah no tlp resmi dari pihak pengajuan cc bca. tks :) …|1
59|blanjacom hai, terima kasih share infonya :) -ana|1
60|cutevnha: halobca: oghpoes menganalisa pd kendala yg bpk abenk alami. 02. :) tks ^novi|1
61|mendekatkan diri pada yg maha esa supaya diberikan petunjuk jalan :-)&lt;  :-)&lt;  :-)&lt;|1
62|telkomsel: fahrie0007 terkait perubahan status kartu. dm dahulu nomor yang diberikan :) -lita|1
63|telkomsel: kevin_w93 [2] agar kerahasiaan data tetap terjaga :) -tata|1
64|telkomsel: tony1794 iya, sama-sama, mas tony. terima kasih telah berinteraksi dengan twitter telkomsel :) -indi|1
65|halobca: gistiutami jk ibu agisti masih mengalami kendala, mhn kesediaan ibu dpt hub ke 1500888 utk dibantu pembuatan laporan.  :) tks ^novi|1
66|telkomsel: vickywulan_d  terima kasih sudah berpartisipasi :) -meisya|1
67|marlonkalit saya cek data belum sesuai. dm tanggal atau nominal isi ulang pulsa terkahir agar kerahasian data tetap terjaga :) -naila|1
68|telkomsel: _nmadjid jika ingin menghubungi call center dari luar negeri dial +628110000333. bagi kartuhalo gratis :) -lita|1
69|telkomsel: johanmks1303013 baik, dm sudah diterima. interaksi selanjutnya via dm :) -amel|1
70|go_dillaa tarif sms copy rp1.000/bulan dengan tarif sms-nya rp150/sms :) -ochi|1
71|go_dillaa cek bonus, silakan *889# :) -sari|1
72|telkomsel: godhok_ [2] pertama kali sejak tanggal 08.11.16-31.11.16 :) -ana|1
73|telkomsel: nerlite terima kasih telah berinteraksi dengan twitter telkomsel :) -nisa|1
74|telkomsel: veyonboy baik, ditunggu info hasil yang didapatkan :) -amel|1
75|telkomsel: rizallfahri [2] mygrapari, saat ini berada di mana? :) -ana|1
76|telkomsel: rizallfahri [2] mygrapari, saat ini berada di mana? :) -ana|1
77|telkomsel: warjunet oke, nikmati berinteraksi dengan kami secara real time via web chat  :) -inka-|1
78|telkomsel: go_dillaa cek kuota bisa dial *889# atau melalui sms ketik flash spasi info kirim ke 3636 :) -fela|1
79|nari_gunita terima kasih atas partisipasinya dalam . gunakan terus produk telkomsel :) -vina|1
80|2 personil mejile besok mau pulang tiati ya kalian :( (with arpiani, irene, and hesti at ) [pic] —|-1
81|telkomsel: marlonkalit baik, mas marlon. kode puk sudah saya bantu infokan via dm, silakan cek dm :) -claudy|1
82|telkomsel: eyangtije [2] nomor yang digunakan 081284250xxx? infokan lokasi lengkap dan tipe hp agar bisa dicek :) -tata|1
83|telkomsel: nari_gunita terima kasih atas partisipasinya dalam . gunakan terus produk telkomsel :) -nura|1
84|menang :d|1
85|telkomsel: billyputras siang, mas billy. mengenai layanan bank tidak bisa dinonaktifkan melalui kami :) -claudy|1
86|trus yang salah siapa dong :(|-1
87|xlcare: tereredung hai kak tere, mohon maaf atas hal ini, apakah sudah dibantu restart/airplane mode dan lepas pasang sim card? :) thanks^ay|1
88|ab ki baar trump sarkar! :d|1
89|sis album wings dikirim bertahap sampe urutan berapa? biar yg urutan bawah nggak nunggu nunggu.. :)|1
90|jadilah pengawas yang friendly biar disukai :d.. thank u bajunya om  &amp; bu…|1
91|telkomsel: ivanda_asyehu [2] agar dibantu cek lebih lanjut. thx :) -nisa|1
92|telkomsel: wciptadi [2] infokan juga tipe hp dan lokasi detail agar dibantu cek lebih lanjut. tks :) -nisa|1
93|telkomsel: ariz_hsbc [2]  content tersebut diperpanjang :) -nuri|1
94|telkomsel: herlinadnurani t-wallet yaitu aplikasi dompet elektronik yang dapat melakukan transaksi melalui jaringan nirkabel :) -krisa|1
95|dwinaayu [2] infokan nomor dan lokasi lengkap via dm agar kerahasiaan data tetap terjaga :) -tata|1
96|ekspektasi kuliah lancar2 aja sampe lulus. skrg semester 5 ku merasa pusing mikirin kuliah &amp; tergoda buat nikah aja:(|-1
97|telkomsel: adyth_pramana seperti info sebelumnya, tanggal 8/11/2016 aktivasi pulsa internet rp50.000 dan bonus flash 4g sudah diterima :) -…|1
98|telkomsel: riskibimar sore, mas riski. terkait drop kuota, infokan nomor via dm agar bisa saya bantu cek :) -nuri|1
99|fikrinugraha9 sore, mas fikri. untuk grapari bogor di jl. raya pajajaran no. 3 bogor 16143. info grapari  :) -nura|1
100|telkomsel: rickywijayadew5 [2] atau nama ibu kandung via dm :) -fuji|1
101|dwichyoo terima kasih atas partisipasinya dalam . gunakan terus produk telkomsel :) -nura|1
102|eleveniacare baik, sudah saya infokan hasilnya. silakan cek mention sebelumnya :) -amel|1
103|simple aja sih. jangan mainin perasaan cewek, karna cewek bukan boneka. lo gak mau kan dibilang banci karna mainin cewek? :)|1
104|kenapa trump yang menang :(|-1
105|telkomsel: mhmdaliwafa jika log in instagram dari hp lain apakah bisa? untuk aplikasi lain apakah berkendala? :) -sari|1
106|telkomsel: lanwsp [3] info lengkap friday movie mania  :) -sari|1
107|halobca: rizkyrinjani_ mhn bpk rizky infokan nomor hp atau telepon yg dpt dihubungi melalui dm. tks :) ^yoga|1
108|pokoknya itu ngedesah titik kgk pake koma:) desah ae (?) .gg|1
109|pasti mau. org emaknya yg ngenalin elah:((|-1
110|ask_axis: ssddhanah hai kak, mhn maaf ya, agar tidak disalahgunakan, infokan no nya via dm ya :)thanks^tr|1
111|halobca: yulia_nsh mhn kesediaan menunggu, kami segera merespon mention bpk/ibu. tks. :) ^yoga|1
112|telkomsel: metadetiana baik, silakan tunggu konfirmasi berikutnya via dm :) -wana|1
113|xlcare: kikicandrad hai kak, mhn maaf ya, agar tidak disalahgunakan, infokan no nya via dm ya :)thanks^fr|1
114|assamar [2] dan kerahasiaan data tetap terjaga. tks :) -claudy|1
115|telkomsel: assamar [2] dan kerahasiaan data tetap terjaga. tks :) -claudy|1
116|kenapa gua moodyan:(|-1
117|telkomsel: adityayudha007 [2] setelah itu, off-kan data service atau  mobile data beberapa saat, lalu on-kan kembali :) -sari|1
118|sama aja curhat bang. onet gaplok/? lu nih bang :( .ga|-1
119|tardha57 malam, mas tardha. terima kasih atas saran yang diberikan, akan kami jadikan masukan agar layanan bisa lebih baik :) -nuri|1
120|telkomsel: hafidzfaizid malam, mas faiz. agar bisa saya bantu cek mengenai status kartu, infokan nomor via dm ya :) -nuri|1
121|luthfi_rff malam, mas luthfi. keluhan cek poin, coba restart hp dahulu. silakan cek poin dengan dial *700# :) -claudy|1
122|telkomsel: aralc_s [2] infokan nomor, tipe hp dan lokasi detail via dm agar dibantu cek dan kerahasiaan data tetap terjaga. tks :) -claudy|1
123|itu abis kupas bawang tau:)|1
124|gelo apa kabar pak? :)))))|1
125|telkomsel: kevinwkz terima kasih sudah kirim data-data. silakan ditunggu balasan via dm :) -naila|1
126|halobca: imen_mini terima kasih kembali. jika ada hal lain yg ingin ditanyakan bpk iman dapat mention halo bca kembali. :) tks ^yoga|1
127|telkomsel: d91399164 maaf, nomor 0823111xxx bisa merupakan nomor loop atau kartuas. nomor lengkap bisa digunakan untuk pengecekan :) -nuri|1
128|telkomsel: lisayulindaaa saya cek dulu, ditunggu :) -sari|1
129|salah satu penyesalan dalam hidup saya: tidak pilih pak jokowi dipilpres :(((|-1
130|ab ki baar trump sarkar.. congratulations. :)|1
131|pake baju kedodoran... ayah n anak sama :d|1
132|telkomsel: meicasfox terima kasih sudah berinteraksi di twitter telkomsel :) -defa|1
133|eneng_ina10 terima kasih sudah share . semoga beruntung :) -claudy|1
134|aduh itu murah bingit yank, mahalan dikit donk. cyibu gitu =))|1
135|mcd oppa baca tuh kita smw mau gratisan :(|-1
136|kenapa ga ngga a aja? :(|-1
137|tetangga :))|1
138|telkomsel: maradonatigana selamat malam, mas tigana. terkait jangankauan 4g, infokan nomor dan lokasi lengkap via dm :) -marco|1
139|krain mau crita tntang cwek nya aki haha pangeran :d|1
140|aku sangat bersabar gengs :)))|1
141|xlcare: rizkyrahmad10 hai kak rizky, mhn maaf ya, agar tidak disalahgunakan, infokan no nya via dm ya :)thanks^tr|1
142|telkomsel: mas_joesss [2] atau nama ibu kandung via dm agar terjaga kerahasiaannya. terima kasih :) -sari|1
143|ayo sambil mencari i.m :)|1
144|malam ini biar berasa enjoy rebahannya, req ka lagunya  - let me go :))|1
145|. perhiasan terindah dalam wajah seorang wanita adalah senyuman. :)|1
146|boong ah, ntar disuruh bayar:(/?|-1
147|iihhhh si ganteng :(( aku lagi kangen tau huhu|-1
148|gundu itu kelereng tolong ya tolong :(|-1
149|main congklak keknya unn :(|-1
150|tehyung mah yang montok2 di jebe, yang tepos mah bisa apa /slapped/ :(|-1
151|telkomsel: ikrimazahara terima kasih sudah berinteraksi dengan twitter telkomsel :) -joni|1
152|indosatcare: bagusmramadhan dm sudah kami balas ya kak, silakan cek :) ^rani|1
153|gdminaf christyagathaaa [2]  via dm agar dapat saya cek. terima kasih :) -sari|1
154|langsing 8kg :), sms/wa: 087880002087  cod di|1
155|telkomsel: gustiayunovita baik, nikmati berinteraksi dengan kami secara real time via web chat  :) -yola|1
156|go_dillaa periode penggunaan kartuhalo dari tanggal 11 - 10 bulan berikutnya :) -krisa|1
157|gdminaf iqbalzal [2] tanda tanya (?) jika ada pertanyaan lain :) -krisa|1
158|telkomsel: al_1c [2] lokasi, dan keterangan sinyal agar kerahasiaan data tetap terjaga :) -naila|1
159|aflahahsani benar, cara dapetin diary nikita dial *500*808# :) -sari|1
160|indokorearp: rt scndgency: indokorearp halo min, tolong bantu  rt ya! cari namja buat masuk ke scnd nih slotnya masiih banyak. thankyyou:) …|1
161|disiniadamia [2] silakan coba kembali, sebelumnya off-kan data service atau  mobile data beberapa saat, lalu on-kan kembali :) -sari|1
162|selamat ulang tahun capitano :)|1
163|rassyathefreaks terima kasih sudah berinteraksi dengan twitter telkomsel :) -cleo|1
164|ikirock sore, mas fikri. ada yang bisa dibantu seputar produk dan layanan telkomsel. jangan lupa gunakan tanda tanya [?] :) -haikal|1
165|mhmdaliwafa jika log in instagram dari hp lain apakah bisa? untuk aplikasi lain apakah berkendala? :) -sari|1
166|telkomsel: adityayudha007 [2] setelah itu, off-kan data service atau  mobile data beberapa saat, lalu on-kan kembali :) -sari|1
167|telkomsel: mila73256136 [2] setelah itu, on-kan air plane mode beberapa saat, lalu off-kan kembali :) -sari|1
168|hah apaan sih adek gakpaham yah :(|-1
169|andai saja kamu dengar detak jantungku, namamu selalu terucap ditiap detaknya :)|1
170|telkomsel: rizqisepth [2] kelurahan kampung melayu, kecamatan teluknaga  belum ter-cover , tapi untuk di kampung melayu barat sudah :) -fuji|1
171|telkomsel: rizqisepth [2] kelurahan kampung melayu, kecamatan teluknaga  belum ter-cover , tapi untuk di kampung melayu barat sudah :) -fuji|1
172|salwa0103 selamat malam, mbak azzam. terkait id penjual, infokan nomor hp via dm agar dibantu cek. tks :) -gio|1
173|main dulu yo :)|1
174|halobca: hillaryclarinda terima kasih kembali, jika ada hal lain yang ingin ditanyakan, bpk/ibu bisa mention halobca kembali. tks :) ^cepy|1
175|kenapa yah pun mengusykili kerinduan aku :(|-1
176|wegotlove_rp: dan jika ada yang ingin bertanya sekitar wglrp/para admin wglrp boleh ditanyakan :d -jackson|1
177|telkomsel: amirulsubekan baik, konfirmasi berikutnya via dm :) -wana|1
178|cheri sm shasa ga kelar :(|-1
179|roiman_07 baik, untuk dm yang dikirimkan sudah kami balas :) -joni|1
180|tatsnov sama-sama, silakan konfirmasi kembali jika masih ada pertanyaan seputar produk telkomsel :) -bams|1
181|vikkyachmad terima kasih telah berinteraksi dengan twitter telkomsel :) -joni|1
182|'honda dp ringan' info: sms/wa/tlp:082138033868 pin:doaf2297|1
183|biarin ah :(|-1
184|gdminaf papazolasido musik adalah layanan digital musik, dengan fitur unggulan download dan streaming lagu  :) -mar…|1
185|papazolasido  mengenai cara cek pulsa, silakan dial *888# :) -wana|1
186|mamam angin aja:(|-1
187|telkomsel: kitingagam  cara aktivasi paket flash, dial *363# atau bisa dibantu melalui kami. info:  :) -aan|1
188|telkomsel: kitingagam untuk cek saldo t-cash silakan akses *800#, pilih cek atau isi saldo :) -aan|1
189|telkomsel kitingagam mengenai jaringan 4g di batam, sudah ter-cover. info lengkap  :) -noe|1
190|telkomsel: kitingagam untuk lokasi ambon, sudah tercover jaringan 4g lte. info lengkap  :) -noe|1
191|bowo_71 kami sarankan bpk bowo utk hub halobca 1500888 utk dibantu lakukan cek data.  tks :) ^jeky|1
192|[] america's not my country but~ dimana nanti warga yang bukan asli amerika akan tinggal jika mereka diusir dari sana. :(|-1
193|fanslabil999 hai, perihal hasil koordinasi sebelumnya, saya cek dulu. ditunggu konfirmasi selanjutnya :) -rini|1
194|selamat pagi sobat indomaret, selamat hari kamis, selamat beraktifitas. . semoga banyak rezeki halal yang kita peroleh hari ini :)|1
195|ih bikin penasaran aja:(|-1
196|bila cinta, pertahankan, bila sayang tunjukan, dan bila kamu bener bener sayang, buktikan ketulusanmu :)|1
197|telkomsel: elokdiahp [2] gunakan nomor 081223493xxx bukan? infokan juga tipe hp dan waktu kejadian, tks :) -rini|1
198|rastrawisnu  [2] pastikan saat membeli, menggunakan jaringan telkomsel :) -naya|1
199|jefrisokdean (2) info lengkap alamat grapari, bisa cek di  :) -elsa|1
200|nazxfriends yuk dm nomor alternatifnya ya kak. kita bantu koordinasikan :) tq ^gans|1
201|telkomsel: prih4tini pagi, mbak prihatini. terima kasih share  dan berinteraksi dengan layanan twitter telkomsel :) -yola|1
202|wiwidee pagi, mbak widya. saya cek dulu hasil laporan dengan id 254524063. ditunggu :) -yola|1
203|kecewa kata yang sering dirasakan cewek , tapi ga pernah dia ungkapkan :)|1
204|xlcare: lisa_dm17 hi kak lisa, mohon maaf sblmnya. apakah hingga saat ini masih mengalami hal yg sama? thx :) ^mg|1
205|sarapan di sini duluuu...:) (at nasi jamblang mang dul) —|1
206|wah asik berhasil ya programnya :). . konsultasi gratis dan pemesanan hubungi :. . fast response :. 📲…|1
207|juwitasari_ oke kak. kita bantu follow up casenya ya kak. ditunggu updatenya :) thx ^alya|1
208|kenapa suka dipaksa we :(|-1
209|raihanwar [2] maka akses data terlebih dahulu menggunakan kuota lokal data,  lalu flash dan kemudian kuota 4g :) -yola|1
210|gak boleh :)|1
211|telkomsel: bebeloke  [3] info tambahan, bonus kuota 4g bisa digunakan di jaringan 4g only. pastikan hp, lokasi, dan sim card mendukung :) -…|1
212|aku semalem mimpi hidup di jaman perang, aku wedi :(|-1
213|telkomsel: deejayyyen minimal pulsa untuk akses data rp50 dan kuota lokal bisa digunakan di lokasi yang sama saat paket data didaftarkan :)…|1
214|triindonesia: 3ristya halo saat ini kamu bisa melihatnya di facebook kami 3 indonesia. terima kasih :)|1
215|rizkisetiahadi  baik, saya bantu cek dulu, ditunggu konfirmasi selanjutnya :) -vina|1
216|agungindahm halo, indah :). boleh diinfokan km membelinya di mana? untuk hal ini lebih kami sarankan km untuk membeli paket melalui (1)|1
217|mantan kamu sekarang udah pinter makeup, sekarang udah makin cantik. kamu jangan nyesel ya putus sama dia, nanti hati aku sakit :(|-1
218|boleh :) salam kenal. rt : sunday_screen hi! boleh kenalan? mau ngbrol dong soal kegiatan kalian :)|1
219|amalia_qiqi  saat ini grapari belum tersedia di area ciledug tangerang :) -naya|1
220|telkomsel: amalia_qiqi  saat ini grapari belum tersedia di area ciledug tangerang :) -naya|1
221|rolers, ikuti terus berita ter-update  dan jangan lupa ikuti pollingnya :). klik disini:…|1
222|telkomsel adirsby [2] jika masih sama, infokan nomor yang digunakan via dm agar dibantu cek lebih lanjut :) -yola|1
223|telkomsel: adirsby [2] jika masih sama, infokan nomor yang digunakan via dm agar dibantu cek lebih lanjut :) -yola|1
224|gdminaf asriryzki pagi, mbak asri. terkait informasi pemenang kuis pada tanggal 4-7 november 2016, saya bantu cek dulu. dtunggu :) -yola|1
225|telkomsel: adirsby oke, mas. silakan cek dm untuk informasi selanjutnya :) -tita|1
226|telkomsel: asriryzki [2] pada hari ini kamis 10 november 2016, ditunggu update selanjutnya di timeline telkomsel :) -yola|1
227|telkomsel: nursinaga kuis tebak logo hanya sampai tanggal 7 november 2016. pemenang akan diumumkan tanggal 10 november 2016 :) -tita|1
228|meyssi_  baik, sebelum dibantu cek. infokan nama lengkap dan tempat tanggal lahir atau nama ibu kandung via dm. terima kasih :) -naya|1
229|telkomsel: citraputrid (2) dan flash 513mb. silakan cek kuota secara berkala di *889# :) -elsa|1
230|anjirr belum kelar juga :-))|1
231|nink_nonk4  terima kasih telah berpasrtisipasi, semoga beruntung :) -mely|1
232|telkomsel: hidayatulmay13 hai. terima kasih telah berpartisipasi :) -ney|1
233|indosatcare: ciyrun sip kak, selamat menggunakan internetnya :) ^dewi|1
234|telkomsel: bayuade1012 [4] mobile/sms banking. info lengkap mengenai t-cash cek  :) -putry|1
235|telkomsel: xyudi_irawan [2] silakan lakukan pengisian pulsa dahulu sesuai dengan tarif paket yang akan diaktifkan :) -vina|1
236|gdminaf xyudi_irawan [2] silakan lakukan pengisian pulsa dahulu sesuai dengan tarif paket yang akan diaktifkan :) -vina|1
237|telkomsel: ariefwi_do2 (3) kabupaten/kota) via dm agar dibantu cek :) -amel|1
238|gdminaf riizk_ baik, mbak rizka. infokan detail nomor hp yang digunakan via dm agar dibantu cek dan kerahasiaan tetap terjaga :) -claudy|1
239|syudahhh :-)|1
240|gpp lae marah sama aku, aku ikhlas. tp aku mohon ketulusan hati lae untuk maafin aku :(|-1
241|nurindahrezeki kembali dan silahkan ibu wanti bisa coba gunakan kembali fasilitas m-bca nya. 02. :) tks ^novi|1
242|ahmadrosyidmus terima kasih kembali. silakan mention atau dm lagi jika ada yang ingin ditanyakan seputar produk telkomsel :) -rini|1
243|ga kerasa/? :(|-1
244|sedang mencari tudung untuk si comel puan? lihat apa kata noor a. tentang telekung rania - tr06 =)|1
245|telkomsel: aquinaldo_1308 sama-sama, mas. kalo ada pertanyaan, silakan mention kembali :) -tita|1
246|halobca: gehinnam mhn kesediaan bpk/ibu menunggu kami segera merespon mention yg bpk/ibu kirimkan. tks :) ^sita|1
247|telkomsel: meiriaes  [3] info tambahan, saat ini aktivasi paket flash sudah bisa dibantu melalui kami :) -naya|1
248|bisa buat parkir :). . btw bantu rt ini yak|1
249|mari kita berjuang demi masa depan indonesia yang lebih baik seperti para pahlawan..:d. …|1
250|telkomsel: rasifm terima kasih share infonya dan sudah berinteraksi di layanan twitter telkomsel :) -arum|1
251|telkomsel: nayasalsabill untuk penggunaan tcash bisa dimana saja, mbak naya :) -nura|1
252|telkomsel: mohamad_sani terima kasih informasinya, mas. silakan cek dm untuk info selanjutnya :) -tita|1
253|telkomsel: fauzikopi baik, mas. interaksi selanjutnya via dm :) -ria|1
254|agung596 bisa tlg infokan jenis rek yg ingin bpk setiawan ajukan? tahapan, tapres, giro, deposito, xpresi bca atau lainnya? tks :) ^agus|1
255|denfirmansyah83 setelah semua kamu pastikan untuk dikosongkan silakan restart dan akses seperti biasa. infokan ke kami updatenya :) (2)|1
256|sub_ard429 siang. mas tara. betul, belum tersedia t-wallet di windows phone :) -vina|1
257|telkomsel: devizahiraa   cara cek masa aktif kartu simpati, tekan *888# :)-nila|1
258|anangprd_ (2) serta kirim capture isi sms-nya agar dibantu cek :) -elsa|1
259|telkomsel: devizahiraa silakan ke grapari untuk pembelian kartu perdana simpati active (groovy). info  :) -nura|1
260|masdadiblog pemenang kuis periode 4-7 november 2016 bisa cek di  :) -yola|1
261|telkomsel: devizahiraa paket lokal data adalah kuota yang digunakan di lokasi aktivasi :) -claudy|1
262|telkomsel: dewie_kirei hai, mbak dewi. maksudnya kuota loop chat? jika benar, kuota chat hanya untuk penggunaan whatsapps, line, and bbm :)…|1
263|woman_vie maaf, mbak. seperti info sebelumnya, penentuan pemenang adalah hak mutlak juri :) -rini|1
264|gdminaf devizahiraa cara ganti pin t-cash, silakan ketik cpin(spasi)pin lama(spasi)pin baru, lalu kirim ke 2828 :) -defa|1
265|keteknya bau eonn:(|-1
266|telkomsel: devizahiraa cara menonaktifkan layanan nsp ketik off kirim ke 1212 :) -lita|1
267|telkomsel: roriesyaranita [2] dan mendistribusikannya lagi sesuai dengan ketentuan yang berlaku :) -yola|1
268|telkomsel: aflahahsani agar dapat jaringan 4g gunakan usim, tipe hp support 4g, dan lokasi ter-cover. info  :) -nisa|1
269|telkomsel: devizahiraa  silakan sms ketik off kirim ke 1212 untuk berhenti layanan nsp :) -azam|1
270|telkomsel: jebugska hai. semoga program kuis berikutnya menjadi salah satu pemenang :) -nisa|1
271|telkomsel: aflahahsani agar dapat jaringan 4g gunakan usim, tipe hp support 4g, dan lokasi ter-cover. info  :) -kar…|1
272|telkomsel: aflahahsani wilayah bangkalan jawa timur belum ter-cover 4g. info cek  :) -fela|1
273|devizahiraa tarif cek nomor sendiri kartuhalo adalah rp23 (belum ppn 10%) :) -zaly|1
274|telkomsel: singitzz segmentasi usia pelanggan member tsc yaitu 12-19 tahun :) -tita|1
275|telkomsel: singitzz setting konfigurasi metode utk wifi flashzone-seamless pada android adalah authentifikasi eap-sim :) -besta|1
276|yaaaaaah salah fokus :( rulesnya tanpa pahlawan 😢 aaaaargh :v|-1
277|telkomsel: singitzz kuota data yang didapatkan apabila membeli paket bundling kartuhalo telkomsel dengan samsung s7 adalah sebesar 2gb :) -…|1
278|telkomsel: destriaa_ t-bike adalah perangkat mini gps yang dibuat khusus untuk digunakan sepeda motor. info  :) -nu…|1
279|telkomsel: nurlitaakenooy  cara daftar paket tau 3g, silakan dial  *363*13#. info  :) -nisa|1
280|telkomsel: nurlitaakenooy  cara daftar paket tau 3g, silakan dial  *363*13#. info  :) -nisa|1
281|telkomsel: devizahiraa cek saldo tcash bisa di *800# atau aplikasi t-wallet :) -alya|1
282|telkomsel: destriaa_ halo mifi adalah paket bundling kartuhalo dan mifi yang bersifat volume based :) -tita|1
283|telkomsel: devizahiraa cek saldo tcash bisa di *800# atau aplikasi t-wallet :) -alya|1
284|ikutan ah siapa tau dapet motor nmax kaya tetangga depan rumah jadi ngiler uey :d|1
285|xl123: ipsapradana_ halo, mas mohon maaf untuk hal ini. boleh diinfokan saat ini lokasi km di mana? :)|1
286|overthegyu apakah bpk/ibu menghubungi halobca dari luar negeri menggunkan skype. tks :) ^tara|1
287|telkomsel: singitzz kategori mass adalah adalah pemakaian poin rp50.000. info lengkap  :) -tita|1
288|telkomsel: singitzz nomor 62111 adalah resmi milik telkomsel. biasanya menawarkan promo ketika ada event/program yang berlangsung :) -lita|1
289|telkomsel: singitzz kategori mass adalah adalah pemakaian poin rp50.000. info lengkap  :) -tita|1
